101060204,蛟河,中国,吉林省,吉林市,43.720577,127.342735
101060205,磐石,中国,吉林省,吉林市,42.942474,126.059929
101060206,桦甸,中国,吉林省,吉林市,42.972092,126.745445
101060207,昌邑,中国,吉林省,吉林市,43.851116,126.570763
101060208,龙潭,中国,吉林省,吉林市,43.909756,126.561432
101060209,船营,中国,吉林省,吉林市,43.843803,126.552391
101060210,丰满,中国,吉林省,吉林市,43.816593,126.56076
101060301,延吉,中国,吉林省,延边朝鲜族自治州,42.906963,129.515793
101060302,敦化,中国,吉林省,延边朝鲜族自治州,43.36692,128.229858
101060303,安图,中国,吉林省,延边朝鲜族自治州,43.110992,128.901871
101060304,汪清,中国,吉林省,延边朝鲜族自治州,43.315426,129.766159
101060305,和龙,中国,吉林省,延边朝鲜族自治州,42.547005,129.008743
101060306,延边,中国,吉林省,延边朝鲜族自治州,42.904823,129.513229
101060307,龙井,中国,吉林省,延边朝鲜族自治州,42.77103,129.425751
101060308,珲春,中国,吉林省,延边朝鲜族自治州,42.871056,130.365784
101060309,图们,中国,吉林省,延边朝鲜族自治州,42.966621,129.846695
101060401,四平,中国,吉林省,四平市,43.170345,124.370789
101060402,双辽,中国,吉林省,四平市,43.518276,123.50528
101060403,梨树,中国,吉林省,四平市,43.308311,124.3358
101060404,公主岭,中国,吉林省,四平市,43.509476,124.817589
101060405,伊通,中国,吉林省,四平市,43.345463,125.303123
101060406,铁西,中国,吉林省,四平市,43.176262,124.360893
101060407,铁东,中国,吉林省,四平市,43.167259,124.388466
101060501,通化,中国,吉林省,通化市,41.721176,125.936501
101060502,梅河口,中国,吉林省,通化市,42.530003,125.68734
101060503,柳河,中国,吉林省,通化市,42.281483,125.74054
101060504,辉南,中国,吉林省,通化市,42.68346,126.042824
101060505,集安,中国,吉林省,通化市,41.126274,126.186203
101060506,通化县,中国,吉林省,通化市,41.677917,125.75312
101060507,东昌,中国,吉林省,通化市,41.721233,125.936714
101060508,二道江,中国,吉林省,通化市,41.777565,126.04599
101060601,白城,中国,吉林省,白城市,45.619026,122.84111
101060602,洮南,中国,吉林省,白城市,45.339111,122.783775
101060603,大安,中国,吉林省,白城市,45.507648,124.291512
101060604,镇赉,中国,吉林省,白城市,45.846088,123.202248
101060605,通榆,中国,吉林省,白城市,44.809151,123.088547
101060606,洮北,中国,吉林省,白城市,45.619251,122.842499
101060701,辽源,中国,吉林省,辽源市,42.902691,125.145348
101060702,东丰,中国,吉林省,辽源市,42.675228,125.529625
101060703,东辽,中国,吉林省,辽源市,42.927723,124.991997
101060704,龙山,中国,吉林省,辽源市,42.902702,125.145164
101060705,西安,中国,吉林省,辽源市,42.920414,125.151421
101060801,松原,中国,吉林省,松原市,45.118244,124.823608
101060802,乾安,中国,吉林省,松原市,45.006847,124.024361
101060803,前郭,中国,吉林省,松原市,45.116287,124.826805
101060804,长岭,中国,吉林省,松原市,44.276581,123.985184
101060805,扶余,中国,吉林省,松原市,44.986198,126.042755
101060806,宁江,中国,吉林省,松原市,45.176498,124.82785
101060901,白山,中国,吉林省,白山市,41.942505,126.427841
101060902,靖宇,中国,吉林省,白山市,42.38969,126.808388
101060903,临江,中国,吉林省,白山市,41.810688,126.919296
101060905,长白,中国,吉林省,白山市,41.419361,128.203384
101060906,抚松,中国,吉林省,白山市,42.332642,127.273796
101060907,江源,中国,吉林省,白山市,42.048107,126.584229
101060908,浑江,中国,吉林省,白山市,41.943066,126.428032
101070101,沈阳,中国,辽宁省,沈阳市,41.796768,123.429092
101070102,浑南,中国,辽宁省,沈阳市,41.741947,123.458984
101070103,辽中,中国,辽宁省,沈阳市,41.512726,122.73127
101070104,康平,中国,辽宁省,沈阳市,42.741531,123.352699
101070105,法库,中国,辽宁省,沈阳市,42.507046,123.416725
101070106,新民,中国,辽宁省,沈阳市,41.99651,122.828865
101070107,和平,中国,辽宁省,沈阳市,41.788074,123.406662
101070108,沈河,中国,辽宁省,沈阳市,41.795589,123.445694
101070109,大东,中国,辽宁省,沈阳市,41.808502,123.469955
101070110,皇姑,中国,辽宁省,沈阳市,41.822334,123.405678
101070111,铁西,中国,辽宁省,沈阳市,41.787807,123.350662
101070112,苏家屯,中国,辽宁省,沈阳市,41.665905,123.341606
101070113,沈北新区,中国,辽宁省,沈阳市,42.052311,123.521469
101070114,于洪,中国,辽宁省,沈阳市,41.795834,123.310829
101070201,大连,中国,辽宁省,大连市,38.914589,121.618622
101070202,瓦房店,中国,辽宁省,大连市,39.63065,122.002655
101070203,金州,中国,辽宁省,大连市,39.052746,121.789413
101070204,普兰店,中国,辽宁省,大连市,39.401554,121.970497
101070205,旅顺,中国,辽宁省,大连市,38.812042,121.267128
101070206,长海,中国,辽宁省,大连市,39.2724,122.587822
101070207,庄河,中国,辽宁省,大连市,39.698292,122.970612
101070208,中山,中国,辽宁省,大连市,38.921555,121.643761
101070209,西岗,中国,辽宁省,大连市,38.914265,121.616112
101070210,沙河口,中国,辽宁省,大连市,38.912861,121.593704
101070211,甘井子,中国,辽宁省,大连市,38.975147,121.582611
101070301,鞍山,中国,辽宁省,鞍山市,41.110626,122.995628
101070302,台安,中国,辽宁省,鞍山市,41.38686,122.429733
101070303,岫岩,中国,辽宁省,鞍山市,40.281509,123.28833
101070304,海城,中国,辽宁省,鞍山市,40.852531,122.752197
101070305,铁东,中国,辽宁省,鞍山市,41.110344,122.994476
101070306,铁西,中国,辽宁省,鞍山市,41.110691,122.971832
101070307,立山,中国,辽宁省,鞍山市,41.150623,123.024803
101070308,千山,中国,辽宁省,鞍山市,41.068909,122.949295
101070401,抚顺,中国,辽宁省,抚顺市,41.922646,124.097977
101070402,新宾,中国,辽宁省,抚顺市,41.732456,125.037544
101070403,清原,中国,辽宁省,抚顺市,42.101349,124.927193
101070405,新抚,中国,辽宁省,抚顺市,41.860821,123.902855
101070406,东洲,中国,辽宁省,抚顺市,41.866829,124.047218
101070407,望花,中国,辽宁省,抚顺市,41.851803,123.801506
101070408,顺城,中国,辽宁省,抚顺市,41.88113,123.917168
101070409,抚顺县,中国,辽宁省,抚顺市,41.922644,124.097979
101070501,本溪,中国,辽宁省,本溪市,41.297909,123.770515
